LA,URN,NTEA,NTEAAS,NNONTEA,NFTETEA,NFTETEAAS,NFTENONTEA,RATPUPTEA,SALARY
311,138944,20,14,6,16.1,9.5,4.6,22.5,38197
311,138943,15,13,5,12.6,6.6,2.8,21.3,42537
311,102308,22,21,5,18.2,13.5,3.5,23.2,39938
311,102309,13,20,4,11.3,12.0,2.8,22.4,38922
311,102312,23,24,8,23.0,11.6,7.0,21.4,36691
311,102313,14,18,4,12.2,8.4,2.2,19.9,37504
311,102314,9,18,3,9.0,9.8,3.0,23.4,40214
311,102316,12,12,2,10.5,8.7,1.8,23.0,40939
311,102317,22,21,8,20.6,17.4,7.4,21.2,36577
311,102319,25,39,4,20.2,23.8,3.3,17.9,38019
311,102320,26,40,6,23.6,28.7,5.8,19.0,36797
311,102321,21,35,4,19.2,15.6,2.9,23.4,40476
311,102322,32,38,10,31.0,27.9,9.6,18.5,37891
311,102324,28,25,6,24.8,18.1,5.0,18.6,37575
311,102325,42,64,17,38.2,31.1,12.4,17.7,37974
311,131426,17,21,6,16.6,12.2,5.0,19.8,37104
311,131590,13,23,4,11.2,16.4,3.2,18.7,40385
311,132766,31,22,9,28.0,14.9,7.5,22.4,36922
311,131787,23,22,7,21.3,15.7,6.9,21.9,40976
311,135812,32,37,10,30.2,26.7,8.7,21.4,35830
311,102327,6,7,2,5.3,6.1,1.4,19.6,41799
311,102328,35,34,8,29.9,22.7,7.2,21.7,36543
311,102329,22,19,4,20.0,12.7,3.2,21.1,38324
311,102330,10,12,2,10.0,6.8,1.7,21.0,40806
311,102331,19,19,3,16.3,8.7,2.1,22.2,38052
311,102332,13,12,5,11.2,9.8,3.3,21.2,36433
311,102333,11,16,5,8.8,12.0,3.5,22.7,37736
311,102334,21,19,5,18.4,13.0,4.1,23.3,41892
311,102335,12,9,3,9.2,5.5,2.5,23.0,40060
311,102336,13,14,2,10.1,9.1,2.1,20.7,38680
311,135588,25,27,8,20.8,18.1,7.1,23.8,36010
311,137197,77,28,38,71.2,20.7,27.4,13.5,44137
311,137396,52,21,26,48.8,15.0,22.2,15.1,38621
311,136576,67,31,33,63.2,22.8,24.7,14.3,41208
311,140945,13,9,8,13.0,9.0,7.5,13.0,44692
311,137414,67,16,23,61.9,11.5,20.5,15.6,41424
311,102341,58,28,30,55.6,20.8,22.8,12.5,41781
311,140300,57,20,30,56.6,15.8,24.8,16.6,41634
311,102343,38,10,19,36.5,6.9,17.5,13.9,43142
311,102344,47,8,22,42.3,6.3,18.9,13.6,39125
311,102345,58,24,30,55.9,18.2,22.9,15.3,39452
311,137189,61,12,24,56.0,8.5,19.5,15.6,38704
311,139307,55,21,22,52.2,16.0,18.9,14.5,42341
311,137145,106,20,39,98.3,17.1,32.0,12.6,39505
311,137040,74,19,38,65.7,9.5,25.2,16.4,43914
311,138326,87,20,34,79.4,14.1,29.0,16.0,42155
311,136663,57,15,24,55.0,9.5,19.4,15.3,42054
311,136600,88,9,30,82.4,8.0,26.2,17.0,40777
311,137233,70,13,22,64.2,8.9,14.7,12.7,43583
311,136090,62,21,23,60.9,19.4,21.2,13.1,36984
311,102362,19,50,8,15.6,38.5,4.7,7.0,38517
311,102363,16,36,9,14.2,32.0,5.7,6.3,41851
311,102364,14,47,6,12.0,36.6,4.9,6.8,45872
312,102365,5,7,8,3.7,4.4,5.5,22.5,42500
312,102366,19,16,4,16.8,15.4,3.8,3.1,42465
312,138983,33,32,15,31.4,28.4,14.3,19.1,36721
312,139117,23,19,7,22.0,18.8,7.0,21.6,33625
312,102368,15,9,7,13.1,5.7,4.9,19.4,36910
312,102369,35,27,11,32.6,15.5,7.3,20.6,39816
312,102373,26,34,13,25.0,26.3,12.4,23.5,38785
312,139295,18,26,4,15.4,20.2,3.8,15.6,41007
312,102375,17,24,6,15.0,20.0,4.0,19.1,38166
312,102377,29,28,17,27.5,23.3,12.3,21.6,39101
312,139275,20,22,7,19.2,17.4,5.1,17.3,34186
312,102378,20,15,7,18.0,9.5,5.0,21.0,39055
312,102379,18,21,10,15.8,14.3,5.9,24.7,38592
312,102380,24,10,6,21.4,6.6,5.7,22.8,40113
312,139909,10,3,3,10.0,3.0,3.0,26.1,34996
312,139926,11,10,2,10.6,10.0,2.0,20.8,35826
312,102381,13,18,6,13.0,13.9,3.8,22.7,38625
312,102382,14,19,13,12.2,12.6,9.0,22.0,39244
312,102383,24,27,7,23.0,16.3,5.3,20.2,39186
312,102384,13,13,8,10.9,7.2,5.2,20.4,42645
312,140387,5,NA,5,4.3,NA,4.9,13.3,53158
312,140391,6,3,8,6.0,0.9,7.6,15.8,39900
312,102385,21,19,8,16.8,13.3,6.9,22.4,38275
312,102388,22,15,5,18.6,10.5,3.5,18.2,40388
312,102389,16,20,13,12.8,12.2,11.0,24.3,37411
312,102391,26,23,4,25.2,17.0,3.8,18.7,40396
312,102392,23,21,18,20.3,15.5,15.6,20.0,38765
312,102393,19,10,8,17.0,7.7,5.3,21.2,39142
312,102394,16,13,9,13.1,9.4,6.8,23.3,39956
312,140671,58,65,27,51.7,53.0,23.0,18.4,41155
312,102397,26,17,11,24.9,13.9,9.4,18.7,36348
312,102398,27,31,12,25.5,20.1,10.0,18.4,36322
312,102399,26,25,7,24.2,16.5,5.6,16.1,34712
312,102400,20,13,4,16.6,6.4,2.0,21.4,42153
312,102401,30,39,14,28.6,27.1,10.7,20.8,38862
312,102403,22,33,7,18.4,24.4,6.6,26.9,37201
312,102404,18,21,10,16.5,16.9,8.4,25.5,39600
312,102405,14,12,4,14.0,7.9,3.7,21.5,38001
312,102407,17,15,7,15.6,10.9,6.6,21.0,37731
312,102408,29,18,13,25.9,12.5,10.5,18.8,38328
312,102409,12,10,5,9.2,6.1,4.5,25.2,41643
312,102411,16,21,8,15.8,15.7,6.0,23.7,38886
312,102413,16,24,8,15.9,13.5,6.9,19.3,38516
312,102414,22,19,6,21.0,13.2,4.6,20.6,39109
312,138613,56,62,28,47.3,29.7,20.4,17.8,38572
312,102416,23,26,13,21.1,18.6,7.9,19.9,37910
312,141055,30,34,17,27.6,24.8,15.6,19.3,35306
312,138621,48,59,11,47.6,44.3,10.4,19.8,34361
312,131638,33,30,9,31.8,25.1,7.0,18.5,36677
312,102417,25,37,6,21.2,21.9,5.1,19.8,34728
312,102418,13,9,6,11.4,5.6,4.9,19.4,39374
312,139302,25,27,10,22.1,18.4,7.2,19.8,41198
312,102420,23,30,8,21.8,20.3,6.0,20.5,38907
312,102421,14,11,5,11.7,7.2,4.2,18.6,37452
312,102422,34,33,7,32.8,24.9,6.0,20.2,38855
312,102423,22,26,9,19.4,15.7,6.0,22.9,37132
312,102424,11,20,6,8.5,11.4,4.5,26.4,38037
312,102425,14,8,4,11.7,6.9,3.5,19.1,37394
312,102426,34,33,10,28.8,19.4,7.2,22.8,40154
312,139306,25,22,11,23.3,17.9,8.6,18.7,39600
312,138368,11,5,1,10.5,4.9,1.0,9.8,38010
312,140941,13,NA,4,9.9,NA,3.4,11.4,42484
312,141035,7,1,NA,7.0,1.0,NA,10.4,36689
312,140748,58,17,27,56.9,14.1,24.2,17.3,38961
312,137407,89,20,33,80.1,13.5,27.0,15.8,41803
312,136329,89,29,34,86.4,27.2,29.8,16.4,40104
312,102430,18,20,8,15.6,11.8,7.1,20.4,40196
312,102431,19,20,3,16.7,14.5,2.8,21.4,40892
312,102432,19,16,5,19.0,13.4,4.4,19.8,36351
312,102433,21,24,9,17.8,19.8,6.6,20.4,40602
312,102434,14,17,4,11.0,9.9,3.1,18.7,40412
312,102435,13,12,5,10.5,8.5,3.9,22.1,38425
312,139609,31,33,12,28.0,24.6,10.3,22.4,35735
312,102438,12,10,9,9.8,7.0,6.7,22.6,39098
312,102439,39,49,10,36.0,30.5,8.3,18.8,39524
312,137633,96,11,26,93.1,9.7,23.4,14.0,42057
312,136519,132,42,46,122.7,37.0,41.2,16.2,38442
312,137635,80,29,35,77.1,29.0,34.6,14.7,37585
312,136711,100,25,29,95.7,17.7,24.4,15.2,35100
312,136768,80,18,26,79.9,15.6,24.7,16.2,37136
312,137829,33,11,16,29.4,8.3,12.3,14.8,36731
312,137077,57,17,5,55.9,17.0,4.9,11.8,34843
312,137078,30,5,6,29.2,5.0,5.8,8.6,38183
312,137925,97,10,43,91.5,10.0,42.8,14.2,42562
312,102449,37,14,18,36.3,10.9,14.4,13.7,43389
312,136631,68,8,24,65.8,7.0,21.6,17.2,39847
312,102451,80,19,30,78.6,17.5,27.9,13.3,42621
312,137844,94,28,53,91.8,27.0,43.4,15.3,40952
312,102461,13,13,5,12.8,13.0,4.2,3.8,36629
312,134797,76,19,32,75.2,18.0,30.7,13.1,40093
312,135004,62,28,36,58.6,25.4,34.0,15.1,43043
312,137652,2,6,1,2.0,6.0,0.8,15.0,SUPP
312,102462,44,52,10,43.4,40.9,9.3,5.2,39512
312,102465,18,42,4,18.0,41.8,3.8,7.7,39144
312,138158,10,38,11,9.6,33.8,9.3,7.3,38857
312,138157,22,56,15,19.2,51.6,11.8,5.1,45889
313,131201,58,29,11,45.3,25.6,10.5,2.1,34403
313,102470,23,14,7,21.5,8.9,6.6,20.4,38541
313,136809,32,23,7,30.5,12.1,5.7,21.3,34840
313,140158,27,14,5,25.1,10.2,3.4,16.8,36066
313,102471,19,18,5,17.2,11.6,3.6,17.3,35061
313,102472,14,7,6,11.9,5.8,4.3,18.0,39537
313,140974,29,21,11,27.6,16.6,9.1,24.8,38121
313,140718,20,8,8,17.6,5.4,6.4,22.8,37395
313,102484,21,20,17,19.1,15.5,12.1,20.6,37750
313,102485,17,16,4,15.4,8.6,2.7,19.6,35567
313,102486,20,12,2,18.2,8.4,1.9,18.4,34251
313,102489,28,19,5,25.6,13.1,4.9,20.6,37911
313,102490,35,20,23,32.4,12.3,20.1,18.7,37516
313,102491,45,40,8,42.5,27.7,6.4,17.9,38703
313,102492,35,31,10,29.7,24.0,6.4,24.0,40448
313,102493,29,24,12,25.9,20.7,11.0,19.6,37903
313,102494,37,22,13,33.9,17.2,10.8,20.3,39994
313,139869,25,4,5,24.0,3.2,4.0,14.9,40354
313,102496,26,29,4,21.9,22.0,3.9,18.0,36983
313,102497,18,16,3,16.6,10.4,2.4,21.3,36727
313,102498,21,14,7,16.9,7.9,6.0,18.5,39323
313,102499,19,11,4,15.5,7.8,2.7,17.7,37844
313,102500,13,7,9,13.0,3.8,7.6,21.6,39087
313,102501,20,5,5,18.3,3.7,4.1,20.1,35105
313,102502,20,17,3,19.0,13.3,2.8,22.7,37000
313,102503,23,23,5,21.4,12.7,3.1,15.8,38758
313,102504,16,16,4,14.0,9.7,2.9,21.4,40892
313,102505,24,19,6,22.7,16.3,5.4,22.0,36812
313,102506,12,13,2,10.9,9.7,2.0,17.5,35632
313,102508,13,12,3,12.4,6.0,2.1,20.4,40013
313,102512,21,21,5,18.5,13.9,3.1,18.8,35734
313,139889,26,20,11,25.4,16.7,10.7,22.3,36643
313,102514,22,17,6,21.6,13.6,5.0,19.3,33347
313,102515,24,14,14,23.6,9.2,8.8,18.2,36325
313,102519,17,9,4,15.7,8.8,3.6,16.1,39259
313,102520,35,30,7,32.5,25.2,6.3,17.7,38469
313,102522,20,14,3,19.3,11.6,2.1,22.5,40536
313,132263,28,31,8,27.1,24.3,6.3,17.4,38094
313,132264,34,27,8,31.2,19.8,6.0,18.6,33856
313,132265,14,15,6,12.9,11.8,5.5,NA,40336
313,132266,27,21,7,25.2,16.3,6.5,18.0,36830
313,133486,25,13,4,21.7,7.8,3.2,14.3,37652
313,135831,31,23,7,29.1,15.7,4.7,19.6,37659
313,102523,14,6,5,14.0,3.2,4.3,24.0,41473
313,102524,15,8,6,14.2,6.5,5.5,19.4,39930
313,102526,13,8,4,11.5,6.3,2.9,19.1,35441
313,102527,24,16,7,22.4,9.5,5.7,21.3,38628
313,102528,17,12,3,14.8,8.6,2.1,23.1,37593
313,102529,10,4,4,9.5,3.5,3.4,23.4,34549
313,102531,24,16,8,20.8,11.8,6.3,21.4,37634
313,135261,27,16,5,22.9,13.0,4.5,19.2,39335
313,135562,35,23,9,32.4,16.8,6.7,20.4,37919
313,135880,32,33,6,30.1,20.5,4.1,21.7,35988
313,136191,25,18,5,18.1,12.3,3.9,23.9,40915
313,138266,NA,NA,NA,NA,NA,NA,NA,NA
313,139276,63,13,24,58.1,11.8,22.7,14.0,45126
313,139720,7,4,4,7.0,4.0,3.3,19.7,40489
313,137907,85,20,37,80.4,17.3,31.6,15.6,41192
313,137009,91,14,35,87.4,12.0,33.2,12.4,40295
313,137618,77,35,31,72.4,30.9,26.8,12.6,39743
313,139095,64,20,31,60.5,16.4,25.7,13.0,31962
313,138924,77,20,25,75.3,17.5,22.2,16.6,41232
313,136341,115,19,32,108.3,17.5,30.2,13.8,42720
313,102539,132,15,37,126.0,11.8,34.0,14.3,39992
313,136522,104,18,39,101.4,14.6,35.9,14.2,39507
313,137940,74,9,32,71.8,7.6,30.1,13.8,40413
313,139989,64,12,19,59.8,10.6,17.7,14.9,42495
313,137995,82,12,29,74.5,9.0,22.7,15.8,42103
313,137928,91,20,31,81.3,14.5,22.5,14.0,39961
313,102545,73,7,18,69.3,4.4,16.7,16.9,42073
313,140360,7,12,2,7.0,12.0,2.0,5.4,43083
313,102554,29,37,10,27.2,32.6,8.1,5.9,37752
313,102555,19,32,14,18.4,28.3,10.8,4.9,40387
313,102556,23,50,8,22.4,40.9,6.1,5.8,38931
313,102558,14,18,3,13.3,15.3,2.6,4.1,36811
314,102560,6,3,19,5.3,1.9,15.5,15.9,39717
314,102562,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
314,102563,24,29,6,22.2,22.5,5.7,19.9,37177
314,102564,27,13,5,24.0,8.8,4.5,18.5,37316
314,102565,25,35,21,20.6,13.8,16.5,20.5,36128
314,102567,16,29,6,13.3,13.9,3.9,22.7,36813
314,102568,20,22,7,19.4,15.2,5.9,17.1,37318
314,137575,17,14,6,17.0,12.8,4.6,16.3,32871
314,140667,14,30,6,12.7,22.8,5.3,19.2,39495
314,102569,25,26,11,23.0,21.4,8.3,17.9,36330
314,138689,47,33,37,40.1,20.0,19.8,21.0,37634
314,102573,14,12,4,12.0,8.9,3.8,18.5,35066
314,102574,24,21,7,21.3,16.9,4.5,16.6,39353
314,102575,21,19,12,18.5,13.9,9.5,17.5,38827
314,102576,21,12,4,19.9,6.8,2.6,20.9,30684
314,102577,14,16,4,12.3,12.1,2.5,21.6,36356
314,102578,17,23,10,14.0,16.0,8.2,24.8,39186
314,102579,27,13,10,23.4,10.6,8.2,15.6,37284
314,102580,33,24,11,28.6,17.4,7.9,20.4,36534
314,102581,27,24,15,23.2,10.6,11.2,18.9,40138
314,102582,39,18,21,32.8,15.6,19.2,14.6,37071
314,102583,32,32,11,28.4,16.5,9.3,19.2,37215
314,131097,36,25,18,29.6,15.3,9.6,21.8,38378
314,102585,26,26,7,20.5,14.9,6.2,21.2,38396
314,102586,26,22,9,24.0,14.0,8.0,22.1,36491
314,102587,15,7,5,13.1,5.3,4.4,21.5,35819
314,102588,17,14,4,16.0,8.4,3.5,19.8,35876
314,102589,13,9,6,9.8,6.0,4.7,22.4,38348
314,102590,12,6,5,9.7,4.4,3.9,21.6,36576
314,102591,19,12,5,15.8,7.5,4.4,20.1,38746
314,102592,20,10,10,18.4,7.7,6.1,21.5,37228
314,102593,14,17,6,12.1,8.2,3.0,20.8,37219
314,102594,26,18,10,22.2,8.7,6.3,20.8,37710
314,102595,20,24,4,15.8,16.5,2.8,26.3,39594
314,102596,17,15,5,14.7,10.4,3.4,18.9,34950
314,137856,26,20,8,21.3,11.3,5.2,21.8,39357
314,137848,110,7,30,97.9,5.9,25.2,13.8,43205
314,102599,43,8,24,42.0,7.8,21.9,13.5,39329
314,137917,47,9,23,45.6,6.7,17.3,16.3,42767
314,136615,63,NA,18,60.2,NA,16.6,16.1,40819
314,137060,95,11,36,90.6,9.6,29.7,14.4,38763
314,102604,17,8,6,12.5,4.7,4.1,21.0,38558
314,136910,69,8,26,61.5,4.9,20.8,18.0,42447
314,137299,80,25,23,74.5,21.9,20.7,13.2,45243
314,138459,60,8,22,56.7,6.1,16.9,16.6,40547
314,137859,63,10,27,59.0,8.8,23.0,12.8,44932
314,137678,74,13,25,70.2,11.2,22.1,15.3,41109
314,102621,9,51,8,8.8,40.3,6.7,6.8,42868
314,102622,28,23,5,25.9,21.5,3.9,5.4,43628
314,102623,15,32,9,12.6,23.3,8.4,5.7,40300
315,133754,14,9,3,11.9,8.2,3.0,4.2,48079
315,140187,13,17,3,11.2,11.6,2.2,32.8,44957
315,141027,2,1,2,2.0,0.4,2.0,8.5,SUPP
315,141143,25,33,8,24.6,27.5,8.0,19.0,38560
315,102626,28,21,8,24.6,15.4,7.3,17.3,38939
315,102628,15,11,5,12.0,8.9,3.5,21.4,40867
315,102629,25,21,7,22.8,14.7,4.8,19.3,39395
315,102631,15,13,4,12.5,10.9,3.1,19.4,41977
315,102632,27,21,4,23.3,14.1,3.5,19.3,41601
315,102633,19,17,6,16.4,12.9,4.9,23.5,42467
315,102634,20,13,6,18.4,9.9,5.3,15.8,39387
315,102635,23,20,7,21.4,12.7,7.1,20.9,39910
315,102636,24,26,4,22.4,20.4,2.9,19.5,38794
315,102638,21,20,5,17.6,13.5,5.0,17.5,38597
315,102639,13,9,6,10.7,7.0,4.2,21.1,40965
315,102640,13,14,7,12.0,9.0,5.3,19.3,43598
315,102642,18,16,5,14.9,10.3,3.4,20.2,41165
315,102643,22,31,8,20.1,24.2,6.4,23.1,40585
315,102644,30,28,10,24.0,16.1,7.8,21.7,42604
315,102645,15,10,3,13.1,7.5,2.2,17.6,38011
315,102646,23,11,7,21.4,9.3,6.6,21.0,40551
315,102647,16,16,6,15.5,14.1,6.0,24.2,43235
315,102648,30,26,11,25.3,18.1,8.5,22.1,40243
315,102649,27,27,6,26.4,17.7,5.0,16.9,40532
315,102652,35,37,11,32.0,31.7,8.8,15.2,37017
315,102653,27,19,16,25.6,14.1,13.7,23.4,37327
315,102654,29,22,11,26.9,18.3,10.0,20.9,38908
315,102655,26,21,14,24.8,17.1,11.7,21.6,40595
315,102656,27,30,9,26.4,27.1,7.9,19.1,40146
315,102660,24,18,13,22.5,14.4,12.2,19.0,40779
315,102661,14,15,7,13.6,13.4,6.9,23.0,38802
315,102662,44,41,13,31.3,27.7,11.4,21.6,43079
315,132169,28,29,8,24.8,20.2,6.3,17.6,40922
315,132167,28,19,10,26.8,15.0,8.3,20.7,42961
315,102663,20,14,9,18.9,11.0,7.2,14.7,39416
315,102664,17,17,5,11.5,10.3,3.0,17.9,39087
315,102665,23,14,7,20.5,9.6,6.9,20.8,38871
315,102666,25,16,6,22.5,12.0,5.4,22.0,38046
315,102667,23,26,9,20.4,18.6,7.0,22.1,40976
315,102668,21,17,5,18.8,10.7,4.6,22.1,40500
315,102669,25,13,10,22.0,10.7,8.2,20.0,39018
315,102670,19,18,4,17.0,13.4,3.7,20.5,40455
315,102671,22,20,4,18.9,13.1,3.7,23.0,44899
315,102672,26,19,9,21.6,11.8,8.6,19.6,41904
315,133774,31,20,10,29.6,14.1,9.8,21.3,39638
315,138495,47,13,15,45.7,12.1,13.8,12.3,45945
315,102673,91,14,33,89.4,12.9,31.8,14.4,42593
315,102674,103,24,31,98.7,21.1,28.2,11.0,42077
315,102679,87,25,26,84.4,21.6,21.7,14.5,41836
315,102681,77,43,26,72.4,36.1,24.2,17.5,47608
315,102683,87,22,30,78.9,17.4,28.2,17.5,45587
315,131897,95,19,37,SUPP,17.6,31.9,11.0,NA
315,134003,56,9,26,54.9,8.8,23.5,15.4,41679
315,102697,12,4,4,9.8,3.8,4.0,3.6,52584
315,102698,26,66,17,23.7,55.2,15.1,4.9,40429
315,102699,34,41,5,29.4,34.4,4.5,6.0,41415
316,102700,5,7,5,4.4,7.0,4.5,16.9,46790
316,102701,6,3,15,4.5,2.5,13.4,14.6,44918
316,102702,4,9,11,3.4,7.8,9.4,18.4,53769
316,102703,3,4,13,3.0,1.5,12.7,23.0,53626
316,102704,8,1,12,6.5,1.0,10.8,18.5,49380
316,102705,6,NA,13,5.6,NA,12.8,16.3,45671
316,102706,5,6,14,5.0,5.4,13.3,17.5,46015
316,102708,31,11,6,30.0,10.5,5.5,1.7,44928
316,134919,10,12,4,10.0,11.7,3.9,4.1,40949
316,102709,29,25,7,26.1,20.8,6.3,18.7,40878
316,102710,45,47,14,44.4,40.3,12.2,18.8,43847
316,102711,44,46,23,43.8,39.5,22.7,20.4,34728
316,102712,24,28,7,23.3,25.9,6.1,18.9,45290
316,102715,43,44,11,41.4,37.1,9.1,17.7,41192
316,102716,34,35,8,32.6,30.9,6.7,19.6,36730
316,102717,24,24,7,23.8,21.4,6.6,16.7,38503
316,102718,22,16,4,20.9,13.7,4.0,17.3,40608
316,102719,47,36,7,45.9,31.3,4.3,19.9,38995
316,102720,22,48,9,21.2,39.7,7.5,18.2,39513
316,102721,21,14,3,18.0,11.5,2.7,18.7,42841
316,102722,16,23,5,15.0,20.3,3.6,22.5,46400
316,102723,13,15,5,11.4,12.3,4.2,19.7,41107
316,102724,26,20,5,23.8,18.2,3.4,18.4,42792
316,102725,24,19,9,23.6,16.6,8.1,17.2,39825
316,102726,47,35,14,44.1,30.7,11.8,17.4,42900
316,102727,35,29,7,31.0,23.5,6.9,16.5,41049
316,102728,31,11,5,28.1,10.1,4.0,16.8,41579
316,102729,25,22,6,22.5,19.3,5.4,16.5,43663
316,102730,22,25,7,21.4,21.5,5.4,19.7,41920
316,102731,44,25,18,43.2,21.8,15.0,15.2,39855
316,102732,28,23,7,27.0,20.4,5.4,16.6,37709
316,102734,34,44,16,31.8,29.2,8.2,18.1,40113
316,102735,17,23,5,16.8,20.6,4.5,17.7,41033
316,102736,28,24,7,26.4,20.3,6.5,19.2,39343
316,102739,27,19,6,26.4,16.0,5.1,19.5,42676
316,102740,19,21,5,18.4,16.9,4.1,17.9,40340
316,102741,30,37,8,30.0,31.7,7.4,18.4,40908
316,102742,27,30,10,27.0,29.0,8.0,19.7,39704
316,102744,34,46,7,34.0,39.4,6.2,19.2,41156
316,102745,13,12,6,13.0,11.1,4.4,17.7,43093
316,102746,43,32,21,41.9,26.9,13.8,15.7,38936
316,102748,28,15,7,26.6,13.8,7.0,16.9,39955
316,102749,29,43,9,28.7,36.0,7.5,15.7,41316
316,102750,43,30,12,43.0,26.9,10.0,16.2,36745
316,102751,32,27,13,31.0,23.6,11.1,18.8,39431
316,102752,47,26,12,44.6,23.5,9.8,13.2,39381
316,141296,46,16,10,45.6,14.5,9.5,14.0,36779
316,102754,29,28,11,26.8,25.9,10.4,17.0,44134
316,102755,32,33,10,30.3,26.3,9.7,22.0,42446
316,102757,21,24,4,20.4,21.0,3.4,17.7,37455
316,102758,25,36,8,24.6,29.8,7.6,15.7,41649
316,102759,27,29,12,25.5,25.5,11.2,17.7,40222
316,102760,30,32,17,29.4,25.7,15.2,15.6,41876
316,102761,31,38,9,29.6,32.0,7.4,18.2,41705
316,102762,47,60,9,43.1,52.0,8.7,20.1,41296
316,102733,48,49,28,46.2,40.3,17.9,18.3,40033
316,102763,51,43,19,48.1,35.6,17.1,18.8,41517
316,130381,47,46,15,44.4,39.0,13.8,20.3,41541
316,130995,49,45,17,49.0,38.0,15.3,17.8,39371
316,131890,48,27,17,45.3,22.8,15.9,13.2,37228
316,131613,28,19,6,26.2,15.6,5.6,16.1,38369
316,131846,40,40,8,39.0,33.5,7.2,17.7,39118
316,132789,31,34,7,29.2,28.7,6.8,15.9,40444
316,132813,29,19,15,29.0,16.7,13.4,15.2,36227
316,132812,30,20,7,28.6,17.9,7.0,15.4,41113
316,102764,18,13,4,17.3,11.3,3.1,19.1,40324
316,102765,17,15,5,16.2,12.5,4.8,19.2,41830
316,102766,14,10,4,12.6,8.9,3.8,18.5,43428
316,102769,26,22,4,24.6,18.1,3.7,17.9,38838
316,102771,28,35,5,25.2,29.2,4.1,18.7,41965
316,102772,14,14,6,13.8,12.6,5.2,16.9,37453
316,102773,15,9,4,14.4,6.2,3.1,16.3,38238
316,102774,20,15,7,17.9,12.5,5.8,17.7,42839
316,102770,22,26,10,20.1,22.0,6.2,21.4,47773
316,131926,22,25,8,21.2,22.4,7.1,20.7,38150
316,138403,32,NA,NA,32.0,NA,NA,NA,35322
316,138196,34,12,8,34.0,12.0,8.0,13.1,40107
316,139703,80,61,3,79.8,59.3,3.0,18.7,42753
316,139834,19,3,7,19.0,3.0,6.6,10.7,41377
316,140373,142,70,30,138.2,63.4,29.3,14.5,42955
316,141082,6,5,2,5.5,4.5,2.0,13.8,51050
316,102775,82,20,21,76.6,19.4,20.7,13.5,41672
316,102776,96,24,36,93.5,22.9,28.5,14.2,43729
316,102777,60,17,20,58.6,16.5,19.2,13.0,45781
316,102778,116,20,29,112.5,18.0,28.1,11.8,39638
316,136669,123,25,14,122.8,23.3,13.9,14.1,39804
316,102782,105,33,35,101.0,27.5,30.5,13.4,45686
316,102783,105,56,33,104.8,48.8,30.8,13.7,44669
316,102784,68,32,31,67.4,28.0,24.7,13.5,46714
316,102785,76,26,29,72.6,23.5,24.7,16.3,41875
316,131929,69,36,21,67.3,31.2,20.1,11.7,47735
316,132058,108,27,23,108.0,24.5,21.6,13.5,42246
316,102786,100,16,38,97.8,15.5,36.5,13.9,47270
316,102787,93,24,26,89.0,22.6,23.2,14.1,47498
316,136978,64,13,31,63.6,11.8,27.7,13.9,43947
316,141139,7,19,3,7.0,19.0,2.7,0.3,36670
316,141255,30,50,12,29.6,41.0,10.4,3.6,41203
316,102793,24,20,7,21.6,18.6,6.3,0.8,48622
317,102794,7,2,1,6.2,2.0,1.0,1.3,39351
317,134366,13,3,NA,12.7,2.4,NA,0.8,41728
317,141006,4,NA,NA,4.0,NA,NA,3.0,35052
317,134847,4,3,NA,4.0,2.6,NA,1.3,42310
317,136934,1,NA,NA,1.0,NA,NA,SUPP,SUPP
317,137820,15,6,4,15.0,5.5,4.0,25.7,33545
317,102795,35,22,16,30.3,14.5,8.6,17.0,41185
317,102798,31,18,6,29.4,16.4,5.4,18.7,36190
317,102799,15,17,6,14.0,11.9,4.6,21.1,37471
317,102800,29,32,8,27.6,25.8,6.9,20.8,35073
317,102801,34,15,19,31.8,10.0,14.2,19.6,38890
317,102802,42,27,15,36.6,14.8,13.0,20.0,40487
317,102805,22,15,7,21.7,8.8,6.7,20.5,33926
317,102806,27,20,14,25.2,12.7,7.9,18.8,38700
317,102807,42,28,10,38.4,20.3,7.9,17.2,37285
317,102808,12,11,6,10.0,7.7,4.9,19.8,38784
317,102811,20,21,5,18.2,15.9,4.5,21.3,37717
317,102812,42,33,29,39.1,23.5,20.4,23.1,39240
317,102819,41,32,18,40.9,28.9,16.4,23.0,37786
317,102820,34,25,10,32.8,16.6,7.6,20.6,37770
317,102823,35,28,7,33.5,22.2,4.9,18.7,34516
317,102830,40,43,16,36.0,31.8,12.6,13.7,39308
317,102831,22,15,8,17.9,10.3,4.4,18.8,34811
317,102832,21,18,8,18.3,13.3,7.9,24.0,37473
317,102833,22,21,8,21.6,15.8,6.8,20.8,40470
317,102834,46,39,9,44.4,34.9,8.1,19.9,35309
317,102835,33,23,9,27.0,16.1,7.1,20.9,37685
317,102836,23,23,9,22.8,16.6,8.3,23.8,36848
317,102837,26,19,8,24.5,13.8,6.6,18.9,39714
317,102838,20,24,7,19.6,16.9,5.2,25.7,37631
317,102839,39,31,5,34.6,22.7,4.2,21.5,36831
317,102840,36,33,13,33.8,23.3,11.3,22.2,39347
317,131013,41,34,11,33.1,23.6,9.5,20.0,38047
317,131305,36,24,7,34.6,19.9,7.0,17.0,37229
317,131304,47,25,16,42.3,16.5,13.2,19.6,36747
317,131847,50,54,18,46.4,37.1,14.2,22.6,38406
